date,primary_type,description,location_description,arrest,beat,district,ward,community_area,latitude,longitude
2020-09-22 19:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,0413,004,7,48,41.732556602,-87.571963587
2020-05-27 10:17:00,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,1115,011,28,26,41.87879543,-87.731850193
2023-09-06 13:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,True,1832,018,42,8,41.894824927,-87.631788635
2020-05-29 08:15:00,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,1115,011,28,26,41.878797001,-87.731626185
2023-09-06 23:45:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,0522,005,9,49,41.69073279,-87.626461055
2020-10-03 17:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0613,006,21,71,41.739003786,-87.649781161
2023-09-06 17:21:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,0513,005,9,49,41.694393194,-87.624147184
2023-09-06 14:30:00,OTHER OFFENSE,LICENSE VIOLATION,CAR WASH,True,2212,022,19,72,41.700551523,-87.658332506
2023-09-06 21:57:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1132,011,24,26,41.873242815,-87.725407013
2020-03-08 17:00:00,NARCOTICS,POSSESS - CRACK,OTHER (SPECIFY),True,1824,018,27,8,41.903888519,-87.632137583
2023-09-06 07:45:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,1732,017,30,16,41.950872498,-87.730764998
2023-09-06 13:24:00,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,0215,002,20,37,41.81641543,-87.629438806
2023-09-06 23:31:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1621,016,39,12,41.975334583,-87.748311799
2023-09-06 16:12:00,BATTERY,SIMPLE,POLICE FACILITY / VEHICLE PARKING LOT,True,1414,014,1,22,41.921021491,-87.69730355
2023-09-06 20:51:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,1524,015,37,25,41.894862353,-87.764025029
2023-09-06 20:05:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,2222,022,21,73,41.721292763,-87.656870051
2023-09-06 20:10:00,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,1733,017,33,21,41.939385902,-87.699300657
2023-09-06 06:43:00,THEFT,OVER $500,GOVERNMENT BUILDING / PROPERTY,True,1233,012,28,28,41.862906101,-87.656858884
2023-09-06 13:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,0225,002,20,68,41.793834595,-87.629289876
2023-09-06 15:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,0112,001,34,32,41.882470918,-87.627847625
2023-09-06 18:50:00,ASSAULT,SIMPLE,RESIDENCE,True,0824,008,15,66,41.785485007,-87.694787568
2023-09-06 11:24:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0923,009,15,63,41.801141301,-87.685012091
2023-09-06 19:23:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,STREET,True,1112,011,27,23,41.901815571,-87.720184397
2023-09-06 17:25:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,True,2422,024,49,1,42.019387809,-87.673537084
2023-09-06 21:19:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,1834,018,42,8,41.890389063,-87.626673392
2023-09-06 12:53:00,NARCOTICS,POSSESS - COCAINE,STREET,True,1024,010,25,30,41.84445948,-87.709256069
2023-09-06 17:54:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1014,010,24,29,41.858448442,-87.717662155
2020-09-29 21:46:00,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,0922,009,15,58,41.815132141,-87.684614224
2023-09-06 14:18:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,COMMERCIAL / BUSINESS OFFICE,True,2212,022,19,72,41.700551523,-87.658332506
2023-09-06 16:20:00,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,2223,022,21,71,41.73009084,-87.643449824
2023-09-06 23:22:00,ROBBERY,AGGRAVATED,RESTAURANT,True,1911,019,40,4,41.968576911,-87.693021162
2023-09-06 15:28:00,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,0715,007,16,67,41.790366443,-87.6661808
2023-09-06 11:24:00,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,0513,005,9,49,41.692542579,-87.626668247
2023-09-06 21:15:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,True,0621,006,17,71,41.751522091,-87.644063286
2023-09-06 13:30:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,SIDEWALK,True,0412,004,8,45,41.737580752,-87.585651392
2023-09-06 19:15:00,ROBBERY,ATTEMPT ARMED - HANDGUN,SIDEWALK,True,2532,025,37,25,41.909462982,-87.758770392
2023-09-06 15:39:00,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,CTA TRAIN,True,0123,001,4,32,41.867428687,-87.626342565
2023-09-06 09:30:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),True,0823,008,14,66,41.778984374,-87.702346016
2023-09-06 12:01:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1613,016,41,10,41.97443857,-87.81119077
2020-07-19 14:00:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,True,1823,018,27,8,41.899422014,-87.63728117
2023-09-06 20:25:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,2522,025,31,19,41.924228431,-87.747117979
2020-06-04 06:13:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,1413,014,32,22,41.923869468,-87.707193016
2020-10-18 15:00:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0634,006,9,49,41.724699201,-87.620670965
2023-09-06 09:40:00,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,GAS STATION,True,1513,015,29,25,41.880186421,-87.768532463
2020-07-31 04:17:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",HOTEL / MOTEL,True,1611,016,39,10,41.99233654,-87.782476935
2020-04-11 03:15:00,CONCEALED CARRY LICENSE VIOLATION,OTHER,STREET,True,0624,006,6,69,41.757603149,-87.606603261
2020-03-12 23:15:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,2522,025,36,19,41.921113703,-87.75359882
2020-09-05 09:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0923,009,14,63,41.798392113,-87.693929636
2020-07-05 22:37:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0512,005,9,50,41.702570599,-87.603868915
2020-06-02 18:15:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,0631,006,8,44,41.748653803,-87.602680492
2020-08-26 12:30:00,THEFT,RETAIL THEFT,DRUG STORE,True,2512,025,36,19,41.926287021,-87.785547998
2020-03-09 00:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0734,007,17,67,41.766286138,-87.660213493
2020-03-06 18:58:00,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,True,0931,009,15,61,41.807613584,-87.672233728
2020-06-25 03:33:00,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,0733,007,17,68,41.760828482,-87.645514114
2020-10-10 18:10:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,0232,002,20,40,41.787074218,-87.615789456
2020-03-24 13:58:00,ROBBERY,VEHICULAR HIJACKING,GAS STATION,True,2535,025,27,23,41.905778334,-87.726398891
2020-09-05 18:46:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,0932,009,16,61,41.801250732,-87.672431169
2020-08-28 20:31:00,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,VEHICLE NON-COMMERCIAL,True,0421,004,7,43,41.751791481,-87.561687555
2020-05-15 15:30:00,GAMBLING,OTHER,SIDEWALK,True,1122,011,28,26,41.878030261,-87.72155013
2020-06-24 17:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,True,1432,014,1,22,41.929314934,-87.683649714
2020-03-11 11:00:00,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),ALLEY,True,1512,015,29,25,41.884221379,-87.765933638
2020-08-27 19:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0524,005,34,53,41.681844666,-87.641014809
2020-04-23 20:10:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,1023,010,28,31,41.85199252,-87.688888738
2020-03-30 08:06:00,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,True,1532,015,37,25,41.888861359,-87.750482353
2020-08-02 17:50:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,True,1123,011,28,27,41.879276851,-87.710955399
2020-06-01 11:22:00,PUBLIC PEACE VIOLATION,MOB ACTION,GOVERNMENT BUILDING / PROPERTY,True,1224,012,27,28,41.881524451,-87.662706932
2020-08-03 12:25:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,0715,007,16,67,41.789607705,-87.66690005
2020-04-22 15:00:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,True,1623,016,45,11,41.97385992,-87.763936191
2020-09-25 07:53:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1134,011,24,27,41.870925755,-87.708870191
2020-06-22 03:55:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),True,1225,012,27,28,41.878739138,-87.677453482
2020-09-23 04:46:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),True,1221,012,27,23,41.893990113,-87.702155577
2020-07-14 15:35:00,BATTERY,SIMPLE,SMALL RETAIL STORE,True,0232,002,20,40,41.789318865,-87.617960897
2020-08-28 18:40:00,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,True,0924,009,15,61,41.813077982,-87.669947238
2020-07-22 19:21:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0612,006,17,71,41.750544793,-87.650442981
2020-07-10 17:20:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,0211,002,4,35,41.833139425,-87.615319213
2020-09-04 12:50:00,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,0133,001,3,35,41.841895651,-87.62849536
2020-09-10 11:20:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0726,007,17,67,41.768450689,-87.672859579
2020-10-17 00:30:00,THEFT,OVER $500,HOTEL / MOTEL,True,0123,001,42,32,41.874422837,-87.625299815
2020-03-30 11:16:00,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,True,1834,018,42,8,41.895003278,-87.62152816
2020-08-02 20:14:00,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,True,0911,009,12,59,41.825636211,-87.685407095
2020-03-15 20:05:00,OFFENSE INVOLVING CHILDREN,CONTRIBUTE TO THE CRIMINAL DELINQUENCY OF CHILD,GAS STATION,True,1113,011,28,25,41.878458449,-87.745204753
2020-08-06 14:40:00,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,0531,005,9,49,41.685355291,-87.619582342
2020-03-12 12:45:00,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,POLICE FACILITY / VEHICLE PARKING LOT,True,1134,011,24,29,41.868180939,-87.709271389
2020-08-21 03:07:00,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,True,1424,014,1,24,41.910350694,-87.685304235
2020-03-13 18:30:00,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,True,2533,025,37,23,41.909690217,-87.740843921
2020-05-18 18:30:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,True,0133,001,4,35,41.845382483,-87.617663323
2020-09-23 15:48:00,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,2521,025,31,19,41.931447397,-87.752843748
2020-10-20 14:21:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,1011,010,24,29,41.864062245,-87.720049633
2020-05-21 12:34:00,CRIMINAL TRESPASS,TO AIRPORT,AIRPORT EXTERIOR - SECURE AREA,True,1651,016,41,76,41.976290414,-87.905227221
2020-05-09 15:28:00,NARCOTICS,POSSESS - BARBITURATES,STREET,True,2524,025,31,22,41.928934039,-87.726896047
2020-07-10 07:25:00,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,True,1121,011,27,23,41.895499196,-87.712175288
2020-09-07 22:08:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0613,006,21,71,41.737316454,-87.652162297
2020-08-29 22:49:00,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,True,0726,007,15,67,41.778497833,-87.671476961
2020-04-01 01:30:00,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,True,1814,018,2,7,41.912012179,-87.633158199
2020-10-27 16:36:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2031,020,40,4,41.97407982,-87.690215285
2020-03-04 18:29:00,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,0424,004,10,46,41.741774942,-87.547539146
2020-08-08 19:39:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,0211,002,3,35,41.832343394,-87.620575287
2020-10-15 19:30:00,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,True,0312,003,20,69,41.777577536,-87.615558035
2020-07-16 16:15:00,OTHER OFFENSE,VIOLENT OFFENDER - DUTY TO REGISTER,STREET,True,0621,006,17,71,41.75062977,-87.644908383
2020-03-18 14:18:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,0223,002,4,38,41.808981361,-87.606551046
2020-03-27 06:50:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,0922,009,15,58,41.814664166,-87.69562767
2020-03-09 11:27:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,True,0414,004,8,46,41.747402933,-87.568603735
2020-09-23 13:26:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,1021,010,24,29,41.861814448,-87.712850162
2019-03-22 21:10:00,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,1935,019,43,7,41.932266737,-87.648996818
2020-05-29 07:23:00,CRIMINAL TRESPASS,TO LAND,VACANT LOT / LAND,True,2535,025,26,23,41.911754306,-87.722076872
2020-05-24 21:17:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0211,002,4,35,41.831190844,-87.610046206
2020-10-28 17:03:00,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,0733,007,17,68,41.761458436,-87.651291255
2020-08-01 01:59:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,1115,011,28,26,41.878823604,-87.729374986
2020-08-18 09:45:00,BATTERY,SIMPLE,CTA STATION,True,2422,024,49,1,42.018498254,-87.672983233
2020-05-13 22:55:00,BATTERY,SIMPLE,STREET,True,0931,009,15,61,41.807798396,-87.668593214
2020-08-25 14:31:00,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,0621,006,17,71,41.748867366,-87.640705595
2020-06-01 11:45:00,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,GAS STATION,True,1932,019,32,7,41.932004034,-87.66354921
2020-04-14 19:28:00,OTHER OFFENSE,VIOLATION OF BAIL BOND - DOMESTIC VIOLENCE,STREET,True,0931,009,20,61,41.803102759,-87.669037861
2020-09-25 13:30:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1121,011,27,23,41.89626756,-87.712678392
2020-04-20 10:13:00,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,True,0414,004,8,46,41.75159567,-87.576810648
2020-05-13 19:42:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0931,009,15,61,41.807778677,-87.677095743
2020-04-04 01:39:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0423,004,7,46,41.743701059,-87.561245782
2020-07-19 22:12:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,True,2223,022,21,73,41.721408508,-87.647231381
2020-09-09 14:35:00,STALKING,SIMPLE,VACANT LOT / LAND,True,1823,018,27,8,41.900459608,-87.639139588
2020-07-11 00:32:00,BATTERY,SIMPLE,SIDEWALK,True,1924,019,44,6,41.939919138,-87.653410162
2020-03-08 20:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2533,025,36,20,41.916375383,-87.738761294
2020-10-05 17:30:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0513,005,9,50,41.695982095,-87.596653142
2020-05-16 01:19:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,True,1421,014,1,22,41.915241427,-87.698165572
2020-05-03 19:11:00,NARCOTICS,POSSESS - COCAINE,STREET,True,1032,010,12,30,41.838491424,-87.704859025
2020-07-16 11:33:00,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,True,1121,011,27,23,41.895476966,-87.71466578
2020-10-03 15:41:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1832,018,42,8,41.893259655,-87.628926257
2020-07-08 21:44:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0422,004,7,46,41.750908582,-87.557725586
2020-08-14 10:57:00,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,True,1121,011,27,23,41.892837215,-87.710136954
2020-10-09 21:50:00,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY / VEHICLE PARKING LOT,True,0225,002,3,37,41.80171934,-87.630703621
2020-06-21 02:46:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,True,2514,025,31,19,41.929580262,-87.756991303
2020-07-14 13:52:00,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,1121,011,27,23,41.896807177,-87.711479426
2020-06-17 04:44:00,BATTERY,SIMPLE,RESIDENCE,True,2411,024,50,2,42.011949494,-87.705045682
2020-06-19 11:00:00,ARSON,AGGRAVATED,VEHICLE NON-COMMERCIAL,True,1133,011,24,29,41.866806968,-87.720137213
2020-08-22 17:10:00,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,True,1114,011,28,26,41.886930282,-87.731498456
2020-07-08 18:51:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,1113,011,28,26,41.88096768,-87.737940272
2020-03-13 08:54:00,ASSAULT,SIMPLE,CTA BUS,True,1221,012,26,24,41.893876692,-87.695534487
2020-04-20 12:34:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,1833,018,2,8,41.900078351,-87.619918022
2020-03-09 13:30:00,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,0111,001,42,32,41.884650262,-87.627915459
2020-04-16 22:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,True,0411,004,8,45,41.747393001,-87.585438607
2020-09-09 19:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1135,011,28,27,41.873805186,-87.694529748
2020-09-03 19:26:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0715,007,15,67,41.788029808,-87.669281498
2020-05-12 17:21:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,0923,009,14,63,41.801149586,-87.684535222
2020-10-14 22:22:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,0715,007,15,67,41.791418784,-87.675443793
2020-07-04 21:25:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,0711,007,20,68,41.786313585,-87.63350824
2020-07-11 03:57:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1833,018,2,8,41.899275447,-87.61966249
2020-08-12 02:55:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,True,0922,009,15,58,41.81149139,-87.690633747
2020-10-08 22:40:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,True,0831,008,18,66,41.762038585,-87.690511697
2020-07-13 10:30:00,ASSAULT,SIMPLE,STREET,True,1022,010,24,29,41.86298163,-87.703932755
2020-10-05 18:42:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1123,011,28,27,41.878066442,-87.710919408
2020-04-06 14:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0725,007,15,67,41.77860174,-87.666665715
2020-08-29 02:12:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1223,012,27,28,41.884540439,-87.679854623
2020-08-16 00:15:00,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,1811,018,2,7,41.925230739,-87.662513983
2020-05-23 03:38:00,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,0612,006,17,71,41.755288874,-87.661944665
2020-07-07 04:19:00,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,True,1232,012,27,28,41.878365113,-87.647255183
2020-03-04 22:00:00,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),True,0131,001,3,33,41.866810739,-87.625817031
2020-07-29 19:19:00,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,1131,011,24,26,41.870231333,-87.737779234
2020-07-12 02:26:00,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,2424,024,49,1,42.010197673,-87.674515162
2020-07-05 23:40:00,NARCOTICS,POSSESS - CRACK,STREET,True,2535,025,37,23,41.902684536,-87.724646598
2020-05-28 03:21:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0621,006,17,71,41.751928332,-87.644077264
2020-03-06 01:27:00,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,True,2031,020,40,4,41.975827666,-87.697567585
2020-07-26 02:18:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0732,007,6,68,41.763442184,-87.640677158
2020-08-06 22:31:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,RESTAURANT,True,2023,020,48,77,41.983650773,-87.658520968
2020-09-21 23:14:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0123,001,4,32,41.86800762,-87.624100307
2020-08-29 23:41:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0421,004,7,43,41.752804787,-87.554059932
2020-05-24 12:08:00,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,1122,011,28,26,41.880487013,-87.723219542
2020-04-02 22:23:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0812,008,13,64,41.774385202,-87.762195513
2020-05-18 02:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0922,009,14,58,41.808332454,-87.691076137
2020-07-30 00:42:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0322,003,20,69,41.77058489,-87.618608985
2020-03-14 21:08:00,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,True,0712,007,16,68,41.782615834,-87.649717805
2020-10-07 16:07:00,THEFT,RETAIL THEFT,DRUG STORE,True,1522,015,28,25,41.880362084,-87.755847438
2020-05-03 13:30:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0331,003,5,43,41.766878495,-87.57387458
2020-03-14 17:33:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,0511,005,9,49,41.707095328,-87.628834415
2020-03-17 19:30:00,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,True,0832,008,18,66,41.762846492,-87.684844259
2020-06-19 19:26:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESTAURANT,True,1421,014,1,24,41.910259021,-87.692932014
2020-06-04 02:10:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0813,008,23,64,41.783097018,-87.761927547
2020-08-31 11:25:00,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,0131,001,3,33,41.866843668,-87.625816668
2020-03-09 17:46:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0522,005,34,53,41.681581113,-87.630599061
2020-06-02 01:11:00,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,True,0232,002,20,40,41.787401135,-87.623354067
2020-08-22 17:55:00,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA STATION,True,1923,019,46,6,41.953885576,-87.65453007
2020-10-04 19:52:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,0714,007,16,67,41.779310448,-87.674394341
2020-05-20 00:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0511,005,8,50,41.715893024,-87.5933711
2020-06-27 22:40:00,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),True,1225,012,27,28,41.877565688,-87.684893829
2020-06-11 12:00:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,0613,006,21,71,41.746330371,-87.658479822
2020-10-03 10:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,1513,015,29,25,41.879733879,-87.771382307
2020-10-18 09:36:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,0324,003,7,43,41.7657767,-87.582439315
2020-09-23 00:20:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),True,0211,002,3,35,41.837623631,-87.620619449
2020-05-04 20:04:00,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,2514,025,30,19,41.938661128,-87.759776397
2020-07-03 14:30:00,THEFT,OVER $500,APARTMENT,True,1223,012,27,28,41.882141861,-87.682251311
2020-05-10 04:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,0111,001,42,32,41.88449869,-87.625581518
